scientific_name,common_name,source_db,source_url,taxon_id
Lepidozia succida,,GBIF,https://www.gbif.org/species/8326033,8326033
Lepidozia ulothrix,,GBIF,https://www.gbif.org/species/8111370,8111370
Lepisanthes divaricata,,GBIF,https://www.gbif.org/species/3785149,3785149
Lepisorus crassipes,,GBIF,https://www.gbif.org/species/4025633,4025633
Lepisorus hachijoensis,,GBIF,https://www.gbif.org/species/4025531,4025531
Lepisorus kawakamii,,GBIF,https://www.gbif.org/species/4025404,4025404
Lepisorus likiangensis,,GBIF,https://www.gbif.org/species/4025313,4025313
Lepisorus lineariformis,,GBIF,https://www.gbif.org/species/4025295,4025295
Lepisorus medogensis,,GBIF,https://www.gbif.org/species/4025162,4025162
Lepisorus megasorus,,GBIF,https://www.gbif.org/species/4025156,4025156
Lepisorus monilisorus,,GBIF,https://www.gbif.org/species/4025115,4025115
Lepisorus nigripes,,GBIF,https://www.gbif.org/species/10693035,10693035
Lepisorus subsessilis,,GBIF,https://www.gbif.org/species/4024607,4024607
Leplaea adenopunctata,,GBIF,https://www.gbif.org/species/7976383,7976383
Leplaea mangenotiana,,GBIF,https://www.gbif.org/species/8174710,8174710
Leptactina angolensis,,GBIF,https://www.gbif.org/species/2908947,2908947
Leptactina deblockiae,,GBIF,https://www.gbif.org/species/3848791,3848791
Leptactina involucrata,,GBIF,https://www.gbif.org/species/2908957,2908957
Leptactina liebrechtsiana,,GBIF,https://www.gbif.org/species/2908935,2908935
Leptactina mannii,,GBIF,https://www.gbif.org/species/2908952,2908952
Leptaspis angustifolia,,GBIF,https://www.gbif.org/species/5676923,5676923
Leptaulus madagascariensis,,GBIF,https://www.gbif.org/species/3596597,3596597
Leptecophylla pendulosa,,GBIF,https://www.gbif.org/species/4010575,4010575
Leptinella dendyi,,GBIF,https://www.gbif.org/species/3097528,3097528
Leptinella goyenii,,GBIF,https://www.gbif.org/species/3097473,3097473
Leptobalanus calvescens,,GBIF,https://www.gbif.org/species/10713826,10713826
Leptobalanus cuatrecasasii,,GBIF,https://www.gbif.org/species/10749278,10749278
Leptobalanus fuchsii,,GBIF,https://www.gbif.org/species/10699169,10699169
Leptobalanus latus,,GBIF,https://www.gbif.org/species/10383454,10383454
Leptobalanus maguirei,,GBIF,https://www.gbif.org/species/10849039,10849039
Leptobalanus mexicanus,,GBIF,https://www.gbif.org/species/10841954,10841954
Leptobalanus morii,,GBIF,https://www.gbif.org/species/10822354,10822354
Leptobalanus sprucei,,GBIF,https://www.gbif.org/species/10544744,10544744
Leptocarpus crebriculmis,,GBIF,https://www.gbif.org/species/9263948,9263948
Leptocarpus depilatus,,GBIF,https://www.gbif.org/species/9619313,9619313
Leptocarpus kraussii,,GBIF,https://www.gbif.org/species/9237241,9237241
Leptocarpus roycei,,GBIF,https://www.gbif.org/species/9628318,9628318
Leptochilus macrophyllus,,GBIF,https://www.gbif.org/species/7127245,7127245
Leptochilus oblongus,,GBIF,https://www.gbif.org/species/8476670,8476670
Leptochilus ornithopus,,GBIF,https://www.gbif.org/species/12190544,12190544
Leptochloa asthenes,,GBIF,https://www.gbif.org/species/4133250,4133250
Leptochloa barbata,,GBIF,https://www.gbif.org/species/4133221,4133221
Leptochloa longa,,GBIF,https://www.gbif.org/species/4132380,4132380
Leptochloa malayana,,GBIF,https://www.gbif.org/species/4132356,4132356
Leptochloa monticola,,GBIF,https://www.gbif.org/species/4132283,4132283
Leptocladiella psilura,,GBIF,https://www.gbif.org/species/2679691,2679691
Leptoclinium trichotomum,,GBIF,https://www.gbif.org/species/5404761,5404761
Leptocodon gracilis,,GBIF,https://www.gbif.org/species/8177719,8177719
Leptodermis buxifolia,,GBIF,https://www.gbif.org/species/2893445,2893445
Leptodermis diffusa,,GBIF,https://www.gbif.org/species/2893452,2893452
Leptodermis forrestii,,GBIF,https://www.gbif.org/species/2893476,2893476
Leptodermis hechiensis,,GBIF,https://www.gbif.org/species/10854771,10854771
Leptodermis hirsutiflora,,GBIF,https://www.gbif.org/species/2893480,2893480
Leptodermis limprichtii,,GBIF,https://www.gbif.org/species/2893471,2893471
Leptodermis potaninii,,GBIF,https://www.gbif.org/species/2893491,2893491
Leptodermis velutiniflora,,GBIF,https://www.gbif.org/species/2893427,2893427
Leptodermis wilsonii,,GBIF,https://www.gbif.org/species/2893475,2893475
Leptoderris aurantiaca,,GBIF,https://www.gbif.org/species/2954077,2954077
Leptoderris burundiensis,,GBIF,https://www.gbif.org/species/10829022,10829022
Leptoderris hypargyrea,,GBIF,https://www.gbif.org/species/2954082,2954082
Leptoderris nobilis,,GBIF,https://www.gbif.org/species/2954070,2954070
Leptoderris tomentella,,GBIF,https://www.gbif.org/species/2954075,2954075
Leptodesmia perrieri,,GBIF,https://www.gbif.org/species/2956402,2956402
Leptodontiella apiculata,,GBIF,https://www.gbif.org/species/2671548,2671548
Leptogramma himalaica,,GBIF,https://www.gbif.org/species/5666611,5666611
Leptogramma pilosa,,GBIF,https://www.gbif.org/species/6426566,6426566
Leptohyptis leptostachys,,GBIF,https://www.gbif.org/species/8212115,8212115
Leptohyptis siphonantha,,GBIF,https://www.gbif.org/species/8414773,8414773
Leptolejeunea arunachalensis,,GBIF,https://www.gbif.org/species/6317067,6317067
Leptolejeunea convexistipa,,GBIF,https://www.gbif.org/species/7399258,7399258
Leptolejeunea nigra,,GBIF,https://www.gbif.org/species/12237849,12237849
Leptolejeunea subdentata,,GBIF,https://www.gbif.org/species/8237169,8237169
Leptomeria empetriformis,,GBIF,https://www.gbif.org/species/7477912,7477912
Leptomeria pachyclada,,GBIF,https://www.gbif.org/species/7667256,7667256
Leptomischus anisophyllus,,GBIF,https://www.gbif.org/species/11173147,11173147
Leptomischus guangxiensis,,GBIF,https://www.gbif.org/species/2900816,2900816
Leptonema venosum,,GBIF,https://www.gbif.org/species/5383368,5383368
Leptonychia macrantha,,GBIF,https://www.gbif.org/species/3669584,3669584
Leptonychia pallida,,GBIF,https://www.gbif.org/species/3669489,3669489
Leptopetalum mexicanum,,GBIF,https://www.gbif.org/species/2895822,2895822
Leptopterigynandrum piliferum,,GBIF,https://www.gbif.org/species/7438466,7438466
Leptopterigynandrum tenellum,,GBIF,https://www.gbif.org/species/2679351,2679351
Leptopus emicans,,GBIF,https://www.gbif.org/species/5381049,5381049
Leptopus hainanensis,,GBIF,https://www.gbif.org/species/5381048,5381048
Leptopus pachyphyllus,,GBIF,https://www.gbif.org/species/5381071,5381071
Leptopus robinsonii,,GBIF,https://www.gbif.org/species/5381070,5381070
Leptorhynchos baileyi,,GBIF,https://www.gbif.org/species/3109489,3109489
Leptorhynchos orientalis,,GBIF,https://www.gbif.org/species/3109485,3109485
Leptorhynchos tetrachaetus,,GBIF,https://www.gbif.org/species/3109486,3109486
Leptoscyphus gibbosus,,GBIF,https://www.gbif.org/species/7362181,7362181
Leptosiphon croceus,,GBIF,https://www.gbif.org/species/5659411,5659411
Leptosiphon filipes,thread linanthus,GBIF,https://www.gbif.org/species/5659404,5659404
Leptosiphon melingii,,GBIF,https://www.gbif.org/species/5659995,5659995
Leptosiphon minimus,,GBIF,https://www.gbif.org/species/11606185,11606185
Leptosiphon pusillus,,GBIF,https://www.gbif.org/species/5659946,5659946
Leptosiphon rosaceus,rose linanthus,GBIF,https://www.gbif.org/species/5659931,5659931
Leptosiphon septentrionalis,northern desert-gold,GBIF,https://www.gbif.org/species/5659919,5659919
Leptosiphon serrulatus,Madera linanthus,GBIF,https://www.gbif.org/species/5659915,5659915
Leptospermum deuense,,GBIF,https://www.gbif.org/species/3181700,3181700
Leptospermum epacridoideum,,GBIF,https://www.gbif.org/species/3181716,3181716
Leptospermum gregarium,,GBIF,https://www.gbif.org/species/3181897,3181897
Leptospermum thompsonii,,GBIF,https://www.gbif.org/species/3181699,3181699
Leptostelma catharinense,,GBIF,https://www.gbif.org/species/4249732,4249732
Leptostigma longiflorum,,GBIF,https://www.gbif.org/species/2907677,2907677
Lepturidium insulare,,GBIF,https://www.gbif.org/species/4130898,4130898
Lepturus humbertianus,,GBIF,https://www.gbif.org/species/5678009,5678009
Lepturus tenuis,,GBIF,https://www.gbif.org/species/5677336,5677336
Lepyrodia glauca,,GBIF,https://www.gbif.org/species/2706720,2706720
Lepyrodia leptocaulis,,GBIF,https://www.gbif.org/species/2706723,2706723
Lepyrodia porterae,,GBIF,https://www.gbif.org/species/9448795,9448795
Lepyrodia riparia,,GBIF,https://www.gbif.org/species/7474032,7474032
Lepyrodia valliculae,,GBIF,https://www.gbif.org/species/2706714,2706714
Lepyrodia verruculosa,,GBIF,https://www.gbif.org/species/8751245,8751245
Lepyrodon patagonicus,,GBIF,https://www.gbif.org/species/2678802,2678802
Lerchea capitata,,GBIF,https://www.gbif.org/species/2894044,2894044
Lerchea corymbosa,,GBIF,https://www.gbif.org/species/2894056,2894056
Lerchea micrantha,,GBIF,https://www.gbif.org/species/2894038,2894038
Lerchea parviflora,,GBIF,https://www.gbif.org/species/2894057,2894057
Lespedeza hispida,,GBIF,https://www.gbif.org/species/7637015,7637015
Lespedeza texana,Texas lespedeza,GBIF,https://www.gbif.org/species/2955801,2955801
Lessertia affinis,,GBIF,https://www.gbif.org/species/5359985,5359985
Lessertia cryptantha,,GBIF,https://www.gbif.org/species/5360016,5360016
Lessertia emarginata,,GBIF,https://www.gbif.org/species/5359994,5359994
Lessertia eremicola,,GBIF,https://www.gbif.org/species/5360024,5360024
Lessertia flanaganii,,GBIF,https://www.gbif.org/species/5360028,5360028
Lessertia fruticosa,,GBIF,https://www.gbif.org/species/5359981,5359981
Lessertia incana,,GBIF,https://www.gbif.org/species/5359979,5359979
Lessertia lanata,,GBIF,https://www.gbif.org/species/5633326,5633326
Lessertia margaritacea,,GBIF,https://www.gbif.org/species/5360005,5360005
Lessertia meyeri,,GBIF,https://www.gbif.org/species/7787282,7787282
Lessertia mossii,,GBIF,https://www.gbif.org/species/5359989,5359989
Lessingia nana,dwarf lessingia,GBIF,https://www.gbif.org/species/3095714,3095714
Lessingianthus carvalhoi,,GBIF,https://www.gbif.org/species/3117879,3117879
Lessingianthus laurifolius,,GBIF,https://www.gbif.org/species/3117980,3117980
Lessingianthus sellowii,,GBIF,https://www.gbif.org/species/3125084,3125084
Letestudoxa glabrifolia,,GBIF,https://www.gbif.org/species/3648500,3648500
Lethedon setosa,,GBIF,https://www.gbif.org/species/3569384,3569384
Lethia umbellata,,GBIF,https://www.gbif.org/species/5297403,5297403
Lethocolea congesta,,GBIF,https://www.gbif.org/species/8403188,8403188
Leucadendron burchellii,Riviersonderend Conebush,GBIF,https://www.gbif.org/species/5638333,5638333
Leucadendron cadens,Witteberg Sunbush,GBIF,https://www.gbif.org/species/5638322,5638322
Leucadendron cordatum,Droopy Conebush,GBIF,https://www.gbif.org/species/5638244,5638244
Leucadendron diemontianum,Visgat Conebush,GBIF,https://www.gbif.org/species/5638172,5638172
Leucadendron foedum,Hopefield Conebush,GBIF,https://www.gbif.org/species/5638092,5638092
Leucadendron nitidum,Bokkeveld Conebush,GBIF,https://www.gbif.org/species/5637863,5637863
Leucadendron olens,Yellow Conebush,GBIF,https://www.gbif.org/species/5637841,5637841
Leucadendron pubibracteolatum,Purple-leaf Conebush,GBIF,https://www.gbif.org/species/5637707,5637707
Leucadendron remotum,Nieuwoudtville Conebush,GBIF,https://www.gbif.org/species/5637680,5637680
Leucadendron roodii,,GBIF,https://www.gbif.org/species/5637645,5637645
Leucadendron rourkei,Uniondale Conebush,GBIF,https://www.gbif.org/species/5637640,5637640
Leucadendron sheilae,Lokenberg Conebush,GBIF,https://www.gbif.org/species/5637556,5637556
Leucadendron sorocephalodes,Woolly Conebush,GBIF,https://www.gbif.org/species/5637549,5637549
Leucaena zacapana,,GBIF,https://www.gbif.org/species/10782871,10782871
Leucanthemum esterellense,,GBIF,https://www.gbif.org/species/10388432,10388432
Leucanthemum legraeanum,,GBIF,https://www.gbif.org/species/9411580,9411580
Leucanthemum pyrenaicum,,GBIF,https://www.gbif.org/species/9615814,9615814
Leucas aggerestris,,GBIF,https://www.gbif.org/species/5606907,5606907
Leucas angularis,,GBIF,https://www.gbif.org/species/5606895,5606895
Leucas argentea,,GBIF,https://www.gbif.org/species/7307293,7307293
Leucas bracteosa,,GBIF,https://www.gbif.org/species/5606868,5606868
Leucas cephalantha,,GBIF,https://www.gbif.org/species/5606849,5606849
Leucas fulvipila,,GBIF,https://www.gbif.org/species/7384930,7384930
Leucas gypsicola,,GBIF,https://www.gbif.org/species/10790854,10790854
Leucas helferi,,GBIF,https://www.gbif.org/species/5606685,5606685
Leucas hephaestis,,GBIF,https://www.gbif.org/species/5606675,5606675
Leucas lanceifolia,,GBIF,https://www.gbif.org/species/7437080,7437080
Leucas manipurensis,,GBIF,https://www.gbif.org/species/7806173,7806173
Leucas mathewiana,,GBIF,https://www.gbif.org/species/8204804,8204804
Leucas pechuelii,,GBIF,https://www.gbif.org/species/5606370,5606370
Leucas pilosa,,GBIF,https://www.gbif.org/species/5606367,5606367
Leucas sivadasaniana,,GBIF,https://www.gbif.org/species/5606285,5606285
Leucas subarcuata,,GBIF,https://www.gbif.org/species/5606243,5606243
Leucas teres,,GBIF,https://www.gbif.org/species/9754054,9754054
Leucas tsavoensis,,GBIF,https://www.gbif.org/species/7306954,7306954
Leucas usagarensis,,GBIF,https://www.gbif.org/species/5606196,5606196
Leucas wightiana,,GBIF,https://www.gbif.org/species/5606158,5606158
Leucas wilsonii,,GBIF,https://www.gbif.org/species/5606154,5606154
Leucoblepharis subsessilis,,GBIF,https://www.gbif.org/species/4245883,4245883
Leucobryum madagassum,,GBIF,https://www.gbif.org/species/2675650,2675650
Leucobryum polakowskyi,,GBIF,https://www.gbif.org/species/2675673,2675673
Leucobryum subobtusifolium,,GBIF,https://www.gbif.org/species/2675643,2675643
Leucobryum sumatranum,,GBIF,https://www.gbif.org/species/2675712,2675712
Leucocodon reticulatum,,GBIF,https://www.gbif.org/species/2904604,2904604
Leucocoryne angustipetala,,GBIF,https://www.gbif.org/species/2858108,2858108
Leucocoryne lituecensis,,GBIF,https://www.gbif.org/species/2858084,2858084
Leucocoryne reflexa,,GBIF,https://www.gbif.org/species/2858095,2858095
Leucodon sapporensis,,GBIF,https://www.gbif.org/species/5282857,5282857
Leucoloma schwaneckeanum,,GBIF,https://www.gbif.org/species/5282245,5282245
Leucoloma tortellum,,GBIF,https://www.gbif.org/species/5282250,5282250
Leucophanes albescens,,GBIF,https://www.gbif.org/species/5838548,5838548
Leucophyllum hintoniorum,,GBIF,https://www.gbif.org/species/3737744,3737744
Leucophyllum langmaniae,,GBIF,https://www.gbif.org/species/3737713,3737713
Leucopogon costatus,,GBIF,https://www.gbif.org/species/4009630,4009630
Leucopogon denticulatus,,GBIF,https://www.gbif.org/species/4011059,4011059
Leucopogon fimbriatus,,GBIF,https://www.gbif.org/species/4010753,4010753
Leucopogon gilbertii,,GBIF,https://www.gbif.org/species/4010544,4010544
Leucopogon opponens,,GBIF,https://www.gbif.org/species/4010958,4010958
Leucospermum pedunculatum,White-trailing Pincushion,GBIF,https://www.gbif.org/species/3997127,3997127
Leucospermum profugum,Piketberg Pincushion,GBIF,https://www.gbif.org/species/3997079,3997079
Leucospermum royenifolium,Eastern Pincushion,GBIF,https://www.gbif.org/species/3997014,3997014
Leucospermum wittebergense,Swartberg Pincushion,GBIF,https://www.gbif.org/species/3997072,3997072
Leucotrichum madagascariense,,GBIF,https://www.gbif.org/species/8031479,8031479
Leutea turcomanica,,GBIF,https://www.gbif.org/species/7615288,7615288
Lewinskya firma,,GBIF,https://www.gbif.org/species/12207608,12207608
Lewinskya graphiomitria,,GBIF,https://www.gbif.org/species/12233496,12233496
Lewinskya incana,,GBIF,https://www.gbif.org/species/12260625,12260625
Leymus komarovii,,GBIF,https://www.gbif.org/species/4130320,4130320
Liatris platylepis,,GBIF,https://www.gbif.org/species/8211501,8211501
Libinhania balfourii,,GBIF,https://www.gbif.org/species/9372281,9372281
Libinhania gracilipes,,GBIF,https://www.gbif.org/species/9344772,9344772
Libinhania pendula,,GBIF,https://www.gbif.org/species/9467939,9467939
Libinhania rosulata,,GBIF,https://www.gbif.org/species/9496342,9496342
Licania cordata,,GBIF,https://www.gbif.org/species/2985313,2985313
Licania couepiifolia,,GBIF,https://www.gbif.org/species/2985365,2985365
Licania crassivenia,,GBIF,https://www.gbif.org/species/8086003,8086003
Licania cymosa,,GBIF,https://www.gbif.org/species/2985367,2985367
Licania davillifolia,,GBIF,https://www.gbif.org/species/2985408,2985408
Licania elliptica,,GBIF,https://www.gbif.org/species/2985396,2985396
Licania fanshawei,,GBIF,https://www.gbif.org/species/2985368,2985368
Licania farinacea,,GBIF,https://www.gbif.org/species/10732645,10732645
Licania hitchcockii,,GBIF,https://www.gbif.org/species/2985459,2985459
Licania lanceolata,,GBIF,https://www.gbif.org/species/2985546,2985546
Licania monteagudensis,,GBIF,https://www.gbif.org/species/8805243,8805243
Licania niloi,,GBIF,https://www.gbif.org/species/2985545,2985545
Licania roraimensis,,GBIF,https://www.gbif.org/species/2985403,2985403
Licania trigonioides,,GBIF,https://www.gbif.org/species/2985338,2985338
Licania vaupesiana,,GBIF,https://www.gbif.org/species/2985301,2985301
Licaria pachycarpa,,GBIF,https://www.gbif.org/species/4180401,4180401
Lichtensteinia crassijuga,,GBIF,https://www.gbif.org/species/8085269,8085269
Lichtensteinia globosa,,GBIF,https://www.gbif.org/species/5540309,5540309
Lichtensteinia latifolia,,GBIF,https://www.gbif.org/species/5540294,5540294
Licuala bachmaensis,,GBIF,https://www.gbif.org/species/2736390,2736390
Licuala bacularia,,GBIF,https://www.gbif.org/species/2736365,2736365
Licuala bellatula,,GBIF,https://www.gbif.org/species/2736491,2736491
Licuala bidentata,,GBIF,https://www.gbif.org/species/2736470,2736470
Licuala borneensis,,GBIF,https://www.gbif.org/species/2736431,2736431
Licuala flexuosa,,GBIF,https://www.gbif.org/species/2736510,2736510
Licuala graminifolia,,GBIF,https://www.gbif.org/species/2736420,2736420
Licuala grandiflora,,GBIF,https://www.gbif.org/species/2736506,2736506
Licuala hallieriana,,GBIF,https://www.gbif.org/species/2736474,2736474
Licuala insignis,,GBIF,https://www.gbif.org/species/2736398,2736398
Licuala kunstleri,,GBIF,https://www.gbif.org/species/2736471,2736471
Licuala lauterbachii,,GBIF,https://www.gbif.org/species/2736393,2736393
Licuala longispadix,,GBIF,https://www.gbif.org/species/2736362,2736362
Licuala micholitzii,,GBIF,https://www.gbif.org/species/2736344,2736344
Licuala montana,,GBIF,https://www.gbif.org/species/2736467,2736467
Licuala penduliflora,,GBIF,https://www.gbif.org/species/2736380,2736380
Licuala pitta,,GBIF,https://www.gbif.org/species/3593147,3593147
Licuala poonsakii,,GBIF,https://www.gbif.org/species/2736505,2736505
